"County","County Name","Election District - Precinct","Congressional","Legislative","Office Name","Office District","Candidate Name","Party","Winner","Early Votes","Election Night Votes","Mail-In Ballot 1 Votes","Provisional Votes","Mail-In Ballot 2 Votes" 
"10","Dorchester County","002-002","01","37A","REP Delegates","01","Julie Giordano (Trump)","REP","Y","11","30","2","5","1" 
"10","Dorchester County","002-002","01","37A","REP Delegates","01","Danielle Hornberger (Trump)","REP","Y","11","30","2","4","1" 
"10","Dorchester County","002-002","01","37A","REP Delegates","01","Christopher John Russo, Jr. (Haley)","REP","","0","3","2","1","0" 
"10","Dorchester County","002-002","01","37A","REP Delegates","01","Nate Sansom (Haley)","REP","","0","2","2","0","0" 
"10","Dorchester County","002-002","01","37A","REP Delegates","01","Kathy Szeliga (Trump)","REP","Y","10","28","3","5","1" 
"10","Dorchester County","002-002","01","37A","REP Alternates","01","Lauren Arikan (Trump)","REP","Y","11","33","2","5","1" 
"10","Dorchester County","002-002","01","37A","REP Alternates","01","Casi Boyer (Haley)","REP","","0","3","2","0","0" 
"10","Dorchester County","002-002","01","37A","REP Alternates","01","Barry Donadio (Trump)","REP","Y","11","30","2","5","1" 
"10","Dorchester County","002-002","01","37A","REP Alternates","01","Jeffery McBride (Trump)","REP","Y","11","28","2","4","1" 
"10","Dorchester County","002-002","01","37A","REP Alternates","01","Lauren Paige Strauss (Haley)","REP","","0","3","2","1","0" 
"10","Dorchester County","002-002","01","37A","REP Alternates","01","Marsha W. Swezey (Haley)","REP","","0","2","2","0","0" 
"10","Dorchester County","002-003","01","37B","President - Vice Pres","","Nikki R. Haley","REP","","0","0","0","1","2" 
"10","Dorchester County","002-003","01","37B","President - Vice Pres","","Donald J. Trump","REP","Y","2","17","0","4","1" 
"10","Dorchester County","002-003","01","37B","President - Vice Pres","01","Nikki R. Haley","REP","","0","0","0","1","2" 
"10","Dorchester County","002-003","01","37B","President - Vice Pres","01","Donald J. Trump","REP","Y","2","17","0","4","1" 
"10","Dorchester County","002-003","01","37B","U.S. Senator","","Moe H. Barakat","REP","","0","0","0","0","0" 
"10","Dorchester County","002-003","01","37B","U.S. Senator","","Chris Chaffee","REP","","0","0","0","0","0" 
"10","Dorchester County","002-003","01","37B","U.S. Senator","","Robin Ficker","REP","","0","10","0","0","1" 
"10","Dorchester County","002-003","01","37B","U.S. Senator","","Lorie R. Friend","REP","","0","0","0","0","0" 
"10","Dorchester County","002-003","01","37B","U.S. Senator","","Larry Hogan","REP","Y","2","6","0","3","2" 
"10","Dorchester County","002-003","01","37B","U.S. Senator","","John A. Myrick","REP","","0","0","0","1","0" 
"10","Dorchester County","002-003","01","37B","U.S. Senator","","Laban Y. Seyoum","REP","","0","0","0","0","0" 
"10","Dorchester County","002-003","01","37B","U.S. Congress","01","Chris Bruneau, Sr.","REP","","0","2","0","0","0" 
"10","Dorchester County","002-003","01","37B","U.S. Congress","01","Andy Harris","REP","Y","2","16","0","5","3" 
"10","Dorchester County","002-003","01","37B","U.S. Congress","01","Michael Scott Lemon","REP","","0","0","0","0","0" 
"10","Dorchester County","002-003","01","37B","REP Delegates","01","Pamela Joyce Craig (Haley)","REP","","0","1","0","1","2" 
"10","Dorchester County","002-003","01","37B","REP Delegates","01","Julie Giordano (Trump)","REP","Y","2","9","0","4","1" 
"10","Dorchester County","002-003","01","37B","REP Delegates","01","Danielle Hornberger (Trump)","REP","Y","0","13","0","4","1" 
"10","Dorchester County","002-003","01","37B","REP Delegates","01","Christopher John Russo, Jr. (Haley)","REP","","0","1","0","1","2" 
"10","Dorchester County","002-003","01","37B","REP Delegates","01","Nate Sansom (Haley)","REP","","0","1","0","1","2" 
"10","Dorchester County","002-003","01","37B","REP Delegates","01","Kathy Szeliga (Trump)","REP","Y","0","10","0","3","1" 
"10","Dorchester County","002-003","01","37B","REP Alternates","01","Lauren Arikan (Trump)","REP","Y","1","13","0","4","1" 
"10","Dorchester County","002-003","01","37B","REP Alternates","01","Casi Boyer (Haley)","REP","","0","1","0","1","2" 
"10","Dorchester County","002-003","01","37B","REP Alternates","01","Barry Donadio (Trump)","REP","Y","1","11","0","4","1" 
"10","Dorchester County","002-003","01","37B","REP Alternates","01","Jeffery McBride (Trump)","REP","Y","2","10","0","3","1" 
"10","Dorchester County","002-003","01","37B","REP Alternates","01","Lauren Paige Strauss (Haley)","REP","","0","0","0","1","2" 
"10","Dorchester County","002-003","01","37B","REP Alternates","01","Marsha W. Swezey (Haley)","REP","","0","0","0","1","2" 
"10","Dorchester County","002-004","01","37A","President - Vice Pres","","Nikki R. Haley","REP","","0","2","0","0","0" 
"10","Dorchester County","002-004","01","37A","President - Vice Pres","","Donald J. Trump","REP","Y","1","20","0","0","4" 
"10","Dorchester County","002-004","01","37A","President - Vice Pres","01","Nikki R. Haley","REP","","0","2","0","0","0" 
"10","Dorchester County","002-004","01","37A","President - Vice Pres","01","Donald J. Trump","REP","Y","1","20","0","0","4" 
"10","Dorchester County","002-004","01","37A","U.S. Senator","","Moe H. Barakat","REP","","0","0","0","0","0" 
"10","Dorchester County","002-004","01","37A","U.S. Senator","","Chris Chaffee","REP","","0","0","0","0","0" 
"10","Dorchester County","002-004","01","37A","U.S. Senator","","Robin Ficker","REP","","1","10","0","0","3" 
"10","Dorchester County","002-004","01","37A","U.S. Senator","","Lorie R. Friend","REP","","0","4","0","0","0" 
"10","Dorchester County","002-004","01","37A","U.S. Senator","","Larry Hogan","REP","Y","1","8","0","0","1" 
"10","Dorchester County","002-004","01","37A","U.S. Senator","","John A. Myrick","REP","","0","0","0","0","0" 
"10","Dorchester County","002-004","01","37A","U.S. Senator","","Laban Y. Seyoum","REP","","0","0","0","0","0" 
"10","Dorchester County","002-004","01","37A","U.S. Congress","01","Chris Bruneau, Sr.","REP","","0","3","0","0","0" 
"10","Dorchester County","002-004","01","37A","U.S. Congress","01","Andy Harris","REP","Y","2","19","0","0","4" 
"10","Dorchester County","002-004","01","37A","U.S. Congress","01","Michael Scott Lemon","REP","","0","0","0","0","0" 
"10","Dorchester County","002-004","01","37A","REP Delegates","01","Pamela Joyce Craig (Haley)","REP","","0","2","0","0","0" 
"10","Dorchester County","002-004","01","37A","REP Delegates","01","Julie Giordano (Trump)","REP","Y","2","20","0","0","4" 
"10","Dorchester County","002-004","01","37A","REP Delegates","01","Danielle Hornberger (Trump)","REP","Y","2","19","0","0","4" 
"10","Dorchester County","002-004","01","37A","REP Delegates","01","Christopher John Russo, Jr. (Haley)","REP","","0","2","0","0","0" 
"10","Dorchester County","002-004","01","37A","REP Delegates","01","Nate Sansom (Haley)","REP","","0","1","0","0","0" 
"10","Dorchester County","002-004","01","37A","REP Delegates","01","Kathy Szeliga (Trump)","REP","Y","2","19","0","0","4" 
"10","Dorchester County","002-004","01","37A","REP Alternates","01","Lauren Arikan (Trump)","REP","Y","2","19","0","0","4" 
"10","Dorchester County","002-004","01","37A","REP Alternates","01","Casi Boyer (Haley)","REP","","0","2","0","0","0" 
"10","Dorchester County","002-004","01","37A","REP Alternates","01","Barry Donadio (Trump)","REP","Y","1","18","0","0","4" 
"10","Dorchester County","002-004","01","37A","REP Alternates","01","Jeffery McBride (Trump)","REP","Y","2","18","0","0","4" 
"10","Dorchester County","002-004","01","37A","REP Alternates","01","Lauren Paige Strauss (Haley)","REP","","0","2","0","0","0" 
"10","Dorchester County","002-004","01","37A","REP Alternates","01","Marsha W. Swezey (Haley)","REP","","0","1","0","0","0" 
"10","Dorchester County","002-005","01","37B","President - Vice Pres","","Nikki R. Haley","REP","","0","1","0","0","0" 
"10","Dorchester County","002-005","01","37B","President - Vice Pres","","Donald J. Trump","REP","Y","1","20","0","0","3" 
"10","Dorchester County","002-005","01","37B","President - Vice Pres","01","Nikki R. Haley","REP","","0","1","0","0","0" 
"10","Dorchester County","002-005","01","37B","President - Vice Pres","01","Donald J. Trump","REP","Y","1","20","0","0","3" 
"10","Dorchester County","002-005","01","37B","U.S. Senator","","Moe H. Barakat","REP","","0","0","0","0","0" 
"10","Dorchester County","002-005","01","37B","U.S. Senator","","Chris Chaffee","REP","","0","0","0","0","0" 
"10","Dorchester County","002-005","01","37B","U.S. Senator","","Robin Ficker","REP","","0","14","0","0","0" 
"10","Dorchester County","002-005","01","37B","U.S. Senator","","Lorie R. Friend","REP","","0","1","0","0","0" 
"10","Dorchester County","002-005","01","37B","U.S. Senator","","Larry Hogan","REP","Y","1","6","0","0","3" 
"10","Dorchester County","002-005","01","37B","U.S. Senator","","John A. Myrick","REP","","0","0","0","0","0" 
"10","Dorchester County","002-005","01","37B","U.S. Senator","","Laban Y. Seyoum","REP","","0","0","0","0","0" 
"10","Dorchester County","002-005","01","37B","U.S. Congress","01","Chris Bruneau, Sr.","REP","","0","2","0","0","0" 
"10","Dorchester County","002-005","01","37B","U.S. Congress","01","Andy Harris","REP","Y","1","17","0","0","2" 
"10","Dorchester County","002-005","01","37B","U.S. Congress","01","Michael Scott Lemon","REP","","0","0","0","0","0" 
"10","Dorchester County","002-005","01","37B","REP Delegates","01","Pamela Joyce Craig (Haley)","REP","","0","1","0","0","0" 
"10","Dorchester County","002-005","01","37B","REP Delegates","01","Julie Giordano (Trump)","REP","Y","1","13","0","0","2" 
"10","Dorchester County","002-005","01","37B","REP Delegates","01","Danielle Hornberger (Trump)","REP","Y","1","17","0","0","3" 
"10","Dorchester County","002-005","01","37B","REP Delegates","01","Christopher John Russo, Jr. (Haley)","REP","","0","2","0","0","0" 
"10","Dorchester County","002-005","01","37B","REP Delegates","01","Nate Sansom (Haley)","REP","","0","2","0","0","0" 
"10","Dorchester County","002-005","01","37B","REP Delegates","01","Kathy Szeliga (Trump)","REP","Y","1","12","0","0","2" 
"10","Dorchester County","002-005","01","37B","REP Alternates","01","Lauren Arikan (Trump)","REP","Y","1","15","0","0","2" 
"10","Dorchester County","002-005","01","37B","REP Alternates","01","Casi Boyer (Haley)","REP","","0","1","0","0","0" 
"10","Dorchester County","002-005","01","37B","REP Alternates","01","Barry Donadio (Trump)","REP","Y","1","15","0","0","2" 
"10","Dorchester County","002-005","01","37B","REP Alternates","01","Jeffery McBride (Trump)","REP","Y","1","16","0","0","3" 
"10","Dorchester County","002-005","01","37B","REP Alternates","01","Lauren Paige Strauss (Haley)","REP","","0","1","0","0","0" 
"10","Dorchester County","002-005","01","37B","REP Alternates","01","Marsha W. Swezey (Haley)","REP","","0","2","0","0","0" 
"10","Dorchester County","003-001","01","37B","President - Vice Pres","","Nikki R. Haley","REP","","0","2","0","3","0" 
"10","Dorchester County","003-001","01","37B","President - Vice Pres","","Donald J. Trump","REP","Y","2","33","0","2","2" 
"10","Dorchester County","003-001","01","37B","President - Vice Pres","01","Nikki R. Haley","REP","","0","2","0","3","0" 
"10","Dorchester County","003-001","01","37B","President - Vice Pres","01","Donald J. Trump","REP","Y","2","33","0","2","2" 
"10","Dorchester County","003-001","01","37B","U.S. Senator","","Moe H. Barakat","REP","","0","0","0","0","0" 
"10","Dorchester County","003-001","01","37B","U.S. Senator","","Chris Chaffee","REP","","0","4","0","0","0" 
"10","Dorchester County","003-001","01","37B","U.S. Senator","","Robin Ficker","REP","","0","20","0","0","1" 
"10","Dorchester County","003-001","01","37B","U.S. Senator","","Lorie R. Friend","REP","","0","1","0","0","0" 
"10","Dorchester County","003-001","01","37B","U.S. Senator","","Larry Hogan","REP","Y","3","10","0","4","1" 
"10","Dorchester County","003-001","01","37B","U.S. Senator","","John A. Myrick","REP","","0","0","0","0","0" 
"10","Dorchester County","003-001","01","37B","U.S. Senator","","Laban Y. Seyoum","REP","","0","0","0","0","0" 
"10","Dorchester County","003-001","01","37B","U.S. Congress","01","Chris Bruneau, Sr.","REP","","0","10","0","2","0" 
"10","Dorchester County","003-001","01","37B","U.S. Congress","01","Andy Harris","REP","Y","2","24","0","2","2" 
"10","Dorchester County","003-001","01","37B","U.S. Congress","01","Michael Scott Lemon","REP","","0","1","0","0","0" 
"10","Dorchester County","003-001","01","37B","REP Delegates","01","Pamela Joyce Craig (Haley)","REP","","1","5","0","3","0" 
"10","Dorchester County","003-001","01","37B","REP Delegates","01","Julie Giordano (Trump)","REP","Y","3","31","0","2","2" 
"10","Dorchester County","003-001","01","37B","REP Delegates","01","Danielle Hornberger (Trump)","REP","Y","2","26","0","1","1" 
"10","Dorchester County","003-001","01","37B","REP Delegates","01","Christopher John Russo, Jr. (Haley)","REP","","1","2","0","3","0" 
"10","Dorchester County","003-001","01","37B","REP Delegates","01","Nate Sansom (Haley)","REP","","0","2","0","3","0" 
"10","Dorchester County","003-001","01","37B","REP Delegates","01","Kathy Szeliga (Trump)","REP","Y","2","27","0","2","2" 
"10","Dorchester County","003-001","01","37B","REP Alternates","01","Lauren Arikan (Trump)","REP","Y","2","28","0","2","1" 
"10","Dorchester County","003-001","01","37B","REP Alternates","01","Casi Boyer (Haley)","REP","","0","2","0","3","0" 
"10","Dorchester County","003-001","01","37B","REP Alternates","01","Barry Donadio (Trump)","REP","Y","2","28","0","2","2" 
"10","Dorchester County","003-001","01","37B","REP Alternates","01","Jeffery McBride (Trump)","REP","Y","2","29","0","1","2" 
"10","Dorchester County","003-001","01","37B","REP Alternates","01","Lauren Paige Strauss (Haley)","REP","","0","3","0","3","0" 
"10","Dorchester County","003-001","01","37B","REP Alternates","01","Marsha W. Swezey (Haley)","REP","","0","2","0","3","0" 
"10","Dorchester County","003-002","01","37A","President - Vice Pres","","Nikki R. Haley","REP","","0","3","0","1","0" 
"10","Dorchester County","003-002","01","37A","President - Vice Pres","","Donald J. Trump","REP","Y","5","31","0","4","2" 
"10","Dorchester County","003-002","01","37A","President - Vice Pres","01","Nikki R. Haley","REP","","0","3","0","1","0" 
"10","Dorchester County","003-002","01","37A","President - Vice Pres","01","Donald J. Trump","REP","Y","5","31","0","4","2" 
"10","Dorchester County","003-002","01","37A","U.S. Senator","","Moe H. Barakat","REP","","0","0","0","0","0" 
"10","Dorchester County","003-002","01","37A","U.S. Senator","","Chris Chaffee","REP","","1","0","0","1","0" 
"10","Dorchester County","003-002","01","37A","U.S. Senator","","Robin Ficker","REP","","1","18","0","1","2" 
"10","Dorchester County","003-002","01","37A","U.S. Senator","","Lorie R. Friend","REP","","0","0","0","1","0" 
"10","Dorchester County","003-002","01","37A","U.S. Senator","","Larry Hogan","REP","Y","2","15","0","3","0" 
"10","Dorchester County","003-002","01","37A","U.S. Senator","","John A. Myrick","REP","","1","2","0","0","0" 
